,feat
17424,teen-oriented
17425,wash.
17426,snooze
17427,downplaying
17428,uncool
17429,sense-of-humour
17430,gender-bending
17431,schultz
17432,contagious
17433,riding
17434,horrifyingly
17435,recorded
17436,portugal
17437,headline-fresh
17438,kalesniko
17439,zips
17440,juxtapositions
17441,nonjudgmentally
17442,infinite
17443,mandy
17444,wise-beyond-her-years
17445,sometime
17446,65
17447,mid-to-low
17448,deep-sixed
17449,nada
17450,blighter
17451,whirlwind
17452,moustache
17453,togetherness
17454,mystification
17455,caved
17456,betting
17457,depicted
17458,thereafter
17459,police-oriented
17460,dry-eyed
17461,moisture
17462,pierce
17463,top-heavy
17464,wise-cracker
17465,breheny
17466,lensing
17467,paramount
17468,imprint
17469,boyz
17470,friedman
17471,tools
17472,wonton
17473,sweet-tempered
17474,hallelujah
17475,irrigates
17476,leaner
17477,april
17478,quasi-improvised
17479,deploys
17480,prod
17481,undressed
17482,whip-smart
17483,bluffs
17484,complicate
17485,break-ups
17486,cesspool
17487,pelosi
17488,dead-eye
17489,pre-wwii
17490,prominent
17491,urbanity
17492,disintegrates
17493,sooooo
17494,frodo
17495,cuaron
17496,underway
17497,plumbed
17498,botches
17499,vies
17500,argentinean
17501,spiritually
17502,copious
17503,tooled
17504,sprawl
17505,even-toned
17506,ghastly
17507,eroticism
17508,congeniality
17509,snow-and-stuntwork
17510,upstaged
17511,bundling
17512,bore-athon
17513,ex-marine
17514,reclaiming
17515,mock
17516,uproar
17517,implicitly
17518,plot-lines
17519,unsalvageability
17520,etched
17521,findings
17522,lynne
17523,threefold
17524,expansion
17525,social\/economic\/urban
17526,strip-mined
17527,1997
17528,suffocate
17529,flakiness
17530,artwork
17531,hardest
17532,aboriginal
17533,enemies
17534,ooze
17535,grubbing
17536,tables
17537,26
17538,action-and-popcorn
17539,elicited
17540,dwells
17541,evaded
17542,zigzag
17543,closed-door
17544,hanky-panky
17545,quintessentially
17546,curmudgeonly
17547,blondes
17548,sleep-inducingly
17549,kid-empowerment
17550,binging
17551,unafraid
17552,seedy
17553,rail
17554,acres
17555,bod
17556,postapocalyptic
17557,sc2
17558,remove
17559,well-mounted
17560,achival
17561,clumsiness
17562,unstable
17563,thinks-it-is
17564,materalism
17565,hookers
17566,not-so-small
17567,unintended
17568,outweigh
17569,molehill
17570,slc
17571,hollowness
17572,roussillon
17573,guiltless
17574,grumbling
17575,horde
17576,splatterfests
17577,granger
17578,overpowered
17579,logistically
17580,bailiwick
17581,egregiously
17582,affinity
17583,plimpton
17584,encyclopedia
17585,louiso
17586,heavy-duty
17587,ropes
17588,jarecki
17589,gibney
17590,merrily
17591,ferment
17592,traveled
17593,fabulously
17594,dullingly
17595,geniality
17596,strut
17597,modicum
17598,self-pitying
17599,nanook
17600,wittier
17601,relieved
17602,cling
17603,revigorates
17604,inexpressible
17605,wewannour
17606,salacious
17607,remain-nameless
17608,patent
17609,rogers
17610,vigorously
17611,voices-from-the-other-side
17612,inexpressive
17613,wreaks
17614,little-remembered
17615,flattened
17616,powder
17617,initiation
17618,rite
17619,signing
17620,pegged
17621,mending
17622,action\/comedy
17623,dependence
17624,russians
17625,dosage
17626,paranormal
17627,varies
17628,intolerance
17629,ill-equipped
17630,fearing
17631,skyscraper-trapeze
17632,flatfooted
17633,starship
17634,disadvantage
17635,inversion
17636,concubine
17637,jeong
17638,holmes
17639,blown-out
17640,advocacy
17641,shlockmeister
17642,wrecks
17643,nurtures
17644,director-writer
17645,residents
17646,formidable
17647,swirl
17648,guilt-free
17649,vulgarities
17650,lampoons
17651,stomach-churning
17652,shum
17653,blood-splattering
17654,drug-induced
17655,prostituted
17656,bolder
17657,sweaty-palmed
17658,gulp
17659,rubber-face
17660,colonialism
17661,teen-sleaze
17662,nonethnic
17663,stiflingly
17664,tantamount
17665,arise
17666,deathly
17667,skipped
17668,altered
17669,unlock
17670,outdoes
17671,food-spittingly
17672,mobility
17673,venturesome
17674,dabbles
17675,snapping
17676,fruition
17677,dodges
17678,reenacting
17679,drama\/action
17680,re-creation
17681,solemnly
17682,leanest
17683,schaefer
17684,allison
17685,identity-seeking
17686,repetitively
17687,frankenstein-monster
17688,nightmares
17689,pretence
17690,bait-and-switch
17691,excite
17692,corbett
17693,hideousness
17694,estela
17695,disrespected
17696,knucklehead
17697,byplay
17698,injected
17699,tiger
17700,discuss
17701,giovanni
17702,police-procedural
17703,uninspiring
17704,aiming
17705,passive
17706,cold-fish
17707,orc
17708,uruk-hai
17709,fearlessly
17710,undogmatic
17711,cases
17712,improbabilities
17713,uselessly
17714,money-grubbing
17715,hoopla
17716,softheaded
17717,agape
17718,punched
17719,brainer
17720,guilt-suffused
17721,schneidermeister
17722,modernizes
17723,optic
17724,slapped
17725,mesmerised
17726,beaches
17727,fuddled
17728,epiphanies
17729,pantomimesque
17730,sterotypes
17731,demonic
17732,infants
17733,oversexed
17734,variable
17735,caused
17736,1991
17737,one-night
17738,medem
17739,splendid-looking
17740,shohei
17741,saddens
17742,invested
17743,join
17744,dispatching
17745,eee
17746,self-reflexive
17747,elliptically
17748,loops
17749,englishmen
17750,beat-the-clock
17751,plastered
17752,glance
17753,daunting
17754,88
17755,brent
17756,hanley
17757,piecing
17758,trance-noir
17759,zeus
17760,renting
17761,2-day
17762,steinis
17763,crowdpleaser
17764,catechism
17765,bleed
17766,katzenberg
17767,unrelieved
17768,regimented
17769,cassel
17770,sixties-style
17771,automatic
17772,luther
17773,covered
17774,off-season
17775,shriveled
17776,floundering
17777,dissection
17778,period-perfect
17779,herrmann
17780,frenzied
17781,yearn
17782,half-formed
17783,partially
17784,rhythmic
17785,aquatic
17786,tissue
17787,yankee
17788,sequel-itis
17789,taxes
17790,suffocated
17791,hovers
17792,lowering
17793,techno-saturation
17794,self-regarding
17795,trips
17796,chunk
17797,marathon
17798,aborbing
17799,services
17800,yuks
17801,professes
17802,mimicking
17803,disintegration
17804,meanwhile
17805,dainty
17806,lagoon
17807,corkscrew
17808,overloads
17809,hack-artist
17810,time-travel
17811,ecclesiastes
17812,feasting
17813,evidenced
17814,amongst
17815,broached
17816,visualized
17817,alchemy
17818,extraterrestrial
17819,corruscating
17820,dirk
17821,single-mindedly
17822,elliott
17823,fashions
17824,sterility
17825,rara
17826,avis
17827,translates
17828,portent-heavy
17829,displayed
17830,reputations
17831,unquestionably
17832,swap
17833,child-centered
17834,bounties
17835,accounting
17836,unlistenable
17837,deconstructed
17838,gotta
17839,multi-dimensional
17840,challenge-hungry
17841,dramatist
17842,yacht
17843,mystifying
17844,leveling
17845,saldanha
17846,offsets
17847,stepford
17848,jacked-up
17849,manga-like
17850,showed
17851,medal
17852,unsuspenseful
17853,pre-dawn
17854,darn
17855,suspicion
17856,pie-type
17857,portentous
17858,harnesses
17859,time-vaulting
17860,tone-deaf
17861,49-year-old
17862,penis
17863,rigorous
17864,spates
17865,nauseatingly
17866,impersonating
17867,sex-as-war
17868,audience-abuse
17869,movingly
17870,elmore
17871,mocking
17872,pointlessness
17873,gone-to-pot
17874,award-worthy
17875,slipper
17876,jackets
17877,kvetch
17878,go-round
17879,dished
17880,skids
17881,iditarod
17882,lasts
17883,shuns
17884,han
17885,good-humored
17886,bonehead
17887,preteens
17888,bishop
17889,semi-improvised
17890,overemphatic
17891,blue-light-special
17892,26-episode
17893,glorifying
17894,consciousness-raising
17895,peter\/spider-man
17896,diminishes
17897,novice
17898,exhilarated
17899,beatrice
17900,psychoanalytical
17901,columnist
17902,flowed
17903,deposits
17904,willams
17905,ilya
17906,utmost
17907,caper-comedy
17908,distended
17909,bizarrely
17910,dowse
17911,deli
17912,skolnick
17913,related
17914,overdose
17915,snore-fest
17916,collectible
17917,mule
17918,congeals
17919,carrera
17920,slowtime
17921,repulsion
17922,quantum
17923,blurred
17924,razor
17925,lacerating
17926,new\/old
17927,currency
17928,kilner
17929,j.m.
17930,jettisons
17931,historians
17932,wifty
17933,messing-about
17934,dubbing
17935,charmingly
17936,overindulgence
17937,well-oiled
17938,scene-by-scene
17939,splashes
17940,low-down
17941,pg-13-rated
17942,wilt
17943,devotes
17944,benefitted
17945,ponders
17946,connects
17947,intrinsically
17948,overtones
17949,dead-center
17950,erase
17951,dexterous
17952,meets-new
17953,mesh
17954,testimonials
17955,spell-casting
17956,risk-takers
17957,israeli-occupied
17958,lauren
17959,reserving
17960,not-quite-suburban
17961,pr
17962,loathing
17963,modulated
17964,introduced
17965,showmanship
17966,myths
17967,treebeard
17968,exceed
17969,outings
17970,pausing
17971,buggy
17972,right-on
17973,melding
17974,reflecting
17975,squeamish
17976,ratcatcher
17977,munchausen-by-proxy
17978,mum
17979,gathers
17980,buildings
17981,meekly
17982,belated
17983,comforted
17984,funny\/gritty
17985,incarnates
17986,hemmingway
17987,orchestrate
17988,pro-fat
17989,ink-and-paint
17990,not-great
17991,unpicked
17992,enrapturing
17993,clanging
17994,microwaves
17995,crosscuts
17996,passivity
17997,anti-darwinian
17998,eavesdropping
17999,commonly
18000,70
18001,reconfigured
18002,fictions
18003,peddled
18004,%
18005,figurative
18006,port-of-call
18007,unconnected
18008,disquisition
18009,contemplating
18010,experiencing
18011,lawyer
18012,labeling
18013,mating
18014,avoided
18015,frisky
18016,wilts
18017,deceivingly
18018,vinegar
18019,inventively
18020,co-opted
18021,less-than-magic
18022,downside
18023,pleases
18024,hinged
18025,jingles
18026,assistant
18027,powaqqatsi
18028,resonates
18029,clowns
18030,escapades
18031,bilingual
18032,preach
18033,exclusively
18034,giannini
18035,thuds
18036,spalding
18037,navigates
18038,sychowski
18039,charleston
18040,scouse
18041,armenians
18042,dwindles
18043,arch
18044,thinly-conceived
18045,sexploitation
18046,masquerading
18047,zaza
18048,spotty
18049,garth
18050,than-likely
18051,longevity
18052,zip
18053,front-loaded
18054,shapely
18055,greta
18056,aussie
18057,oblivious
18058,stymied
18059,chateaus
18060,straight-shooting
18061,larded
18062,glows
18063,hamstrung
18064,confrontational
18065,sugar-coated
18066,cahill
18067,hudson
18068,not-so-hot
18069,immersive
18070,headbanger
18071,dreaminess
18072,advert
18073,tactfully
18074,thievery
18075,voyeur
18076,juliet
18077,strident
18078,educate
18079,disconcertingly
18080,aversion
18081,thrillingly
18082,spot-on
18083,endgame
18084,densest
18085,distillation
18086,constricted
18087,scotches
18088,respective
18089,invokes
18090,modeled
18091,salaries
18092,indulges
18093,uplifter
18094,skit-com
18095,deposited
18096,discursive
18097,exhilaratingly
18098,delete
18099,hobbled
18100,live-wire
18101,lodge
18102,energizing
18103,charting
18104,katherine
18105,seriocomic
18106,virtual
18107,sleaze
18108,book-on-tape
18109,reflected
18110,indieflick
18111,semi-autobiographical
18112,hyper-artificiality
18113,grossest
18114,morphs
18115,competently
18116,enhancing
18117,artsploitation
18118,bloodbath
18119,rise-and-fall
18120,peevish
18121,oozes
18122,poky
18123,slowness
18124,bottomlessly
18125,moulds
18126,soul-stirring
18127,choquart
18128,decent-enough
18129,nail-biter
18130,imbecilic
18131,carter
18132,fairies
18133,juiced
18134,p.o.v.
18135,fifties
18136,lagging
18137,10th
18138,sepia-tinted
18139,one-sidedness
18140,joylessly
18141,non-bondish
18142,leers
18143,75-minute
18144,sample
18145,puppy
18146,fools
18147,impressionistic
18148,representing
18149,hereby
18150,edifying
18151,gushy
18152,desecrations
18153,headly
18154,irredeemably
18155,lucks
18156,suffice
18157,wordy
18158,wisp
18159,towering
18160,scripters
18161,emphasising
18162,closes
18163,shave
18164,um
18165,fades
18166,deranged
18167,tacks
18168,overload
18169,negated
18170,pseudo-philosophic
18171,mingles
18172,adrien
18173,brody
18174,rodan
18175,helga
18176,methodical
18177,gaunt
18178,calculations
18179,gamely
18180,fiendish
18181,blethyn
18182,citizen
18183,masterpeice
18184,techno-sex
18185,fetid
18186,uglier
18187,anti-human
18188,graceland
18189,christine
18190,sylvie
18191,fosters
18192,stodgy
18193,telegraphs
18194,halle
18195,womanhood
18196,pouty-lipped
18197,poof
18198,unspeakably
18199,georgia
18200,re-hash
18201,samuel
18202,full-frontal
18203,capitalizes
18204,stroked
18205,minor-league
18206,fueled
18207,tenderly
18208,stubborn
18209,and-miss
18210,radiates
18211,wanton
18212,slipperiness
18213,hjejle
18214,bugged
18215,hands-on
18216,kev
18217,stanzas
18218,ces
18219,powered
18220,flatman
18221,wades
18222,paymer
18223,modernized
18224,abderrahmane
18225,os
18226,spades
18227,diverges
18228,bolster
18229,dark-as-pitch
18230,stallion
18231,punitive
18232,attractions
18233,milking
18234,bo
18235,fuelled
18236,waged
18237,75
18238,gunfest
18239,super-stupid
18240,sparked
18241,shortage
18242,broca
18243,decisively
18244,gasps
18245,underwater
18246,pap
18247,talking-animal
18248,comprise
18249,bare-bones
18250,brims
18251,blustery
18252,lusty
18253,knock-off
18254,carlen
18255,faulted
18256,clotted
18257,too-frosty
18258,paltrow
18259,untrained
18260,bastards
18261,governmental
18262,helpful
18263,senegalese
18264,life-size
18265,reenactment
18266,showboating
18267,hidden-agenda
18268,russo
18269,brit-com
18270,gymnastics
18271,paraphrase
18272,civilized
18273,christian-themed
18274,well-rounded
18275,dearly
18276,thoughtlessly
18277,overdone
18278,unconned
18279,simpler
18280,guises
18281,ouzo
18282,bedeviled
18283,lipstick
18284,components
18285,softly
18286,oeuvre
18287,strenuous
18288,clinch
18289,bug-eye
18290,well-put-together
18291,wail
18292,posits
18293,compositions
18294,underlined
18295,vote
18296,harps
18297,steadily
18298,hats
18299,disney-style
18300,shimmeringly
18301,blarney
18302,iben
18303,hjelje
18304,reaffirms
18305,cross-dressing
18306,lazily
18307,glumly
18308,big-budget\/all-star
18309,box-office
18310,stylishly
18311,tolerable-to-adults
18312,psychodramatics
18313,applegate
18314,crazier
18315,situates
18316,iteration
18317,bitchy
18318,frolic
18319,oo
18320,josh
18321,giler
18322,visualizing
18323,ado
18324,sloughs
18325,deliberative
18326,lux
18327,pig
18328,limply
18329,pay-off
18330,ww
18331,histrionic
18332,pessimists
18333,unencouraging
18334,over-familiarity
18335,spin-off
18336,not-too-distant
18337,wistfully
18338,miscalculations
18339,pollyana
18340,mccoist
18341,tov
18342,contain
18343,4\/5ths
18344,murder-on-campus
18345,spawned
18346,affectation-free
18347,buffeted
18348,porthole
18349,whit
18350,deviously
18351,misbegotten
18352,dishes
18353,p
18354,cascade
18355,flashbulb
18356,mediterranean
18357,bluer
18358,biologically
18359,booty
18360,describing
18361,weaned
18362,dripping
18363,99-minute
18364,unlaughable
18365,ugly-duckling
18366,envelops
18367,wending
18368,near-masterpiece
18369,populating
18370,at-a-frat-party
18371,impair
18372,niftiest
18373,not-so-divine
18374,evoked
18375,deem
18376,vibrantly
18377,melts
18378,off-puttingly
18379,cues
18380,peaked
18381,undiminished
18382,three-ring
18383,interact
18384,blinding
18385,persistence
18386,close-to-solid
18387,overflows
18388,sontag
18389,heart-breaking
18390,entitled
18391,t.
18392,exhibits
18393,telenovela
18394,avalanches
18395,shimmers
18396,overrides
18397,innate
18398,sun-splashed
18399,whites
18400,tunis
18401,underwhelming
18402,tendentious
18403,intervention
18404,wattage
18405,commercials
18406,missteps
18407,short-story
18408,hollywood-predictable
18409,interfering
18410,dudsville
18411,broaches
18412,dislikable
18413,fuses
18414,all-over-the-map
18415,eschews
18416,jae-eun
18417,shifty
18418,rape-payback
18419,satisfactorily
18420,high-adrenaline
18421,expressly
18422,already-shallow
18423,incurably
18424,morgen
18425,unrequited
18426,steamboat
18427,fried
18428,bonanza
18429,ong
18430,roars
18431,mass
18432,audience-pleaser
18433,malnourished
18434,aground
18435,sub-par
18436,indispensable
18437,direct-to-void
18438,bledel
18439,miscalculates
18440,hundert
18441,desultory
18442,whistle
18443,extrusion
18444,aided
18445,muting
18446,touts
18447,piercingly
18448,photographic
18449,ame
18450,gidget
18451,beer-soaked
18452,croatia
18453,meanest
18454,eddy
18455,tezuka
18456,knocks
18457,hmmmmm
18458,zzzzzzzzz
18459,possessed
18460,ugh
18461,violated
18462,forewarned
18463,beckons
18464,lingual
